Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.005,0.0,0.95,0.015,0.0,0.0,0.0,0.0
0.005,0.0,0.975,0.005,0.0,0.0,0.0,0.0
0.0,0.005,0.22,0.9142500000000001,0.0,0.0,0.0,0.04
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.015,0.005,0.015,0.995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.97,0.4798809523809524,0.02,0.0,0.0
0.03,0.015,0.045,0.805,0.0,0.0,0.0,0.06
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.08,0.18,0.285,0.0,0.0,0.0,0.84
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.98
0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.135,0.13,0.025,0.03,0.0,0.0,0.0,0.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06,0.0,0.095,0.0,0.0,0.0,0.0,0.87
0.075,0.0,0.01,0.005,0.0,0.0,0.0,0.965
