Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.02,0.0,0.965,0.0,0.0,0.0,0.0,0.01
0.03,0.0,0.95,0.01,0.0,0.0,0.0,0.02
0.02,0.035,0.94,0.04,0.0,0.0,0.455,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.985,0.0265,0.0,0.0,0.105,0.015
0.005,0.0,0.95,0.0,0.005,0.0,0.0,0.015
0.14,0.02,0.565,0.015,0.0,0.0,0.0,0.405
0.01,0.0,0.9646666666666667,0.005,0.0,0.0,0.015,0.0
0.005,0.0,0.985,0.0,0.0,0.0,0.0,0.0
0.045,0.0,0.875,0.045,0.0,0.0,0.0,0.05
0.07,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.0,0.045,0.1,0.94,0.04,0.0,0.0,0.01
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.005,0.985,0.0,0.0
0.1475,0.41041666666666665,0.005,0.69,0.0,0.0,0.0,0.105
0.015,0.025,0.06,0.905,0.0,0.0,0.0,0.03
0.01,0.0,0.155,0.955,0.0,0.0,0.0,0.005
0.0,0.015,0.0,0.995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.35577380952380955,0.025,0.035,0.02,0.0,0.0,0.0,0.755
0.06,0.005,0.09958333333333332,0.025,0.0,0.0,0.035,0.835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01,0.0,0.0,0.005,0.0,0.0,0.0,0.975
0.025,0.0,0.155,0.09,0.0,0.0,0.0,0.915
0.075,0.0,0.025,0.325,0.0,0.44,0.0,0.915
0.005,0.0,0.005,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.855,0.02,0.2225,0.02,0.0,0.0,0.0,0.005
0.825,0.07416666666666666,0.015,0.015,0.0,0.0,0.0,0.035
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.005,0.07,0.0,0.0,0.0,0.005,0.045
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.775,0.255,0.0,0.07,0.0,0.0,0.0,0.01
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165,0.025,0.865,0.01,0.0,0.0,0.0,0.02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.01,0.2,0.025,0.0,0.035,0.0,0.005
0.775,0.255,0.0,0.07,0.0,0.0,0.0,0.01
0.99,0.0,0.021666666666666664,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.8,0.0,0.005,0.0,0.0,0.0,0.02
0.125,0.71,0.22333333333333333,0.015,0.0,0.0,0.0,0.03
0.01,0.985,0.0,0.015,0.0,0.0,0.0,0.005
0.37333333333333335,0.5091666666666668,0.015,0.12,0.0,0.0,0.0,0.03
0.21,0.0,0.7,0.015,0.0,0.0,0.0,0.04
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.015,0.036000000000000004,0.585,0.44,0.005,0.0,0.0,0.075
0.005,0.0,0.965,0.0,0.0,0.0,0.0,0.005
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.2,0.035,0.825,0.05,0.0,0.0,0.0,0.005
0.02,0.0,0.96,0.0,0.0,0.0,0.0,0.005
0.0,0.0,1.0,0.0,0.0,0.0,0.015,0.0
0.0,0.01,0.99,0.0,0.0,0.0,0.005,0.0
0.015,0.0,0.905,0.0,0.0,0.0,0.0,0.045
0.17300000000000001,0.0,0.825,0.005,0.0,0.0,0.0,0.045
0.005,0.0,0.985,0.0,0.0,0.0,0.0,0.01
0.0,0.0,1.0,0.005,0.0,0.0,0.0,0.0
0.16,0.025,0.6720833333333335,0.01,0.0,0.0,0.06,0.025
0.005,0.005,0.03,0.885,0.0,0.0,0.0,0.035
0.0,0.395,0.015,0.82,0.0,0.0,0.0,0.06
0.09,0.095,0.285,0.865,0.0,0.0,0.0,0.0
0.01,0.0,0.075,0.805,0.0,0.0,0.0,0.03
0.0,0.085,0.335,0.945,0.135,0.0,0.0,0.015
0.175,0.045,0.13591666666666666,0.855,0.02,0.765,0.0,0.025
0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.215,0.08,0.0,0.0,0.0,0.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.005,0.02,0.0,0.0,0.0,0.98
0.125,0.28833333333333333,0.06,0.055,0.0,0.0,0.0,0.795
0.15375,0.055,0.13,0.04,0.005,0.0,0.0,0.72
