Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.02,0.005,0.02,0.16,0.82,0.225,0.0,0.01
0.07,0.01,0.20791666666666667,0.84,0.04,0.0,0.01,0.015
0.015,0.005,0.02,0.95,0.0,0.0,0.0,0.005
0.0,0.005,0.0,0.99,0.064375,0.56,0.0,0.01
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04,0.0,0.38,0.12,0.41,0.0,0.15,0.305
0.015,0.005,0.8949404761904762,0.0,0.0,0.0,0.33,0.025
0.94,0.0,0.01,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.79
0.12,0.015,0.095,0.1025,0.0,0.0,0.0,0.93
0.16,0.075,0.06,0.04,0.0,0.0,0.0,0.84
0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0
0.025,0.01,0.04,0.225,0.0,0.0,0.0,0.91
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005,0.0,0.16,0.0,0.0,0.0,0.0,0.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9641666666666666,0.095,0.045,0.005,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0
0.815,0.02,0.10208333333333332,0.025,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.005,0.0,0.0,0.0,0.0,0.0,0.005
0.995,0.0,0.48372619047619053,0.005,0.0,0.0,0.0,0.0
0.995,0.025,0.005,0.01,0.0,0.0,0.005,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.025,0.0,0.0,0.0,0.0,0.0
0.735,0.195,0.4258333333333333,0.13,0.005,0.0,0.005,0.005
0.865,0.0,0.025,0.19,0.0,0.0,0.0,0.0
0.835,0.005,0.19,0.0,0.0,0.0,0.0,0.025
0.985,0.0,0.03,0.0,0.0,0.0,0.0,0.0
0.77,0.12,0.205,0.0,0.0,0.0,0.0,0.0
0.92,0.06083333333333333,0.01,0.0,0.0,0.0,0.0,0.045
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.875,0.03,0.0,0.0,0.0,0.0,0.005
0.02,0.945,0.0475,0.3,0.0,0.0,0.0,0.0
0.015,0.92,0.0,0.085,0.0,0.11,0.0,0.005
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.73125,0.005,0.095,0.0,0.0,0.0,0.13
0.805,0.06,0.18,0.01,0.0,0.0,0.0,0.025
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.985,0.005,0.0,0.0,0.0,0.005
0.01,0.02,0.845,0.035,0.0,0.0,0.005,0.0
0.01,0.13,0.215,0.06,0.0,0.0,0.0,0.845
0.015,0.0,0.945,0.015,0.0,0.0,0.0,0.02
0.01,0.0,0.8,0.01,0.0,0.0,0.0,0.18
0.05,0.0,0.9441666666666666,0.0,0.0,0.0,0.005,0.02
0.005,0.0,0.97,0.01,0.0,0.0,0.105,0.06
0.0,0.0,0.625,0.94,0.0,0.0,0.0,0.0
0.005,0.0,0.94,0.035,0.0,0.0,0.0,0.0
0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.165,0.0,0.82,0.0,0.0,0.0,0.0,0.005
0.1,0.0,0.695,0.025,0.0,0.0,0.0,0.16
0.0,0.0,0.03,0.96,0.0,0.0,0.0,0.005
0.115,0.0,0.415,0.715,0.0,0.0,0.0,0.005
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.0,0.025,0.07,0.0,0.0,0.0,0.955
0.0,0.005,0.04,0.18,0.0,0.0,0.0,0.88
0.005,0.0,0.015,0.0,0.0,0.0,0.0,0.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.005,0.04,0.215,0.0,0.0,0.0,0.83
