Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.04575,0.315,0.0,0.74,0.0,0.0,0.0,0.02
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02,0.0,0.995,0.0,0.0,0.0,0.02
0.005,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.965,0.0,0.0,0.0,0.0,0.03
0.115,0.1,0.85,0.095,0.0,0.0,0.0,0.025
0.045,0.02,0.8231428571428573,0.01,0.0,0.0,0.11,0.01
0.005,0.0,0.515,0.55,0.025,0.0,0.0,0.005
0.0,0.05,0.9,0.17,0.0,0.0,0.0,0.06
0.005,0.0,0.955,0.045,0.0,0.0,0.0,0.0
0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.02
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0
0.01,0.0,0.95,0.0,0.0,0.0,0.0,0.05
0.0,0.045,0.89,0.12,0.0,0.0,0.0,0.015
0.03,0.0,0.98,0.005,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.005
0.0,0.0,0.965,0.01,0.0,0.0,0.0,0.005
0.025,0.095,0.875,0.0,0.0,0.0,0.0,0.0
0.0,0.015,0.9775,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.005,0.995,0.0,0.99,0.0,0.0
0.0,0.0,0.065,0.205,0.0,0.0,0.0,0.87
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03,0.0,0.03,0.785,0.0,0.0,0.0,0.1
0.0,0.2,0.0,0.965,0.0,0.0,0.0,0.08
0.0,0.0,0.0,0.99,0.055,0.005,0.0,0.0
0.03,0.0,0.105,0.84,0.0,0.0,0.0,0.015
0.01,0.0,0.05,0.925,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.105,0.0,0.0,0.01,0.0,0.0,0.0,0.97
0.025,0.0,0.06,0.0,0.0,0.0,0.0,0.965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,0.03,0.16,0.0,0.0,0.0,0.0,0.02
0.085,0.0,0.545,0.11,0.005,0.0,0.01,0.105
0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.985,0.0,0.015,0.0,0.0,0.0,0.0,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.865,0.01,0.3175,0.0,0.0,0.0,0.0,0.0
0.8325,0.24,0.015,0.015,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.025,0.055,0.0,0.0,0.0,0.01,0.005
0.995,0.0,0.04,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.965,0.005,0.07333333333333333,0.01,0.0,0.07,0.0,0.0
0.915,0.1,0.0,0.0,0.0,0.0,0.0,0.015
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0.985,0.0,0.015,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95125,0.025,0.065,0.005,0.0,0.0,0.0,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.775,0.05,0.015,0.22,0.0,0.0,0.0,0.0
0.05,0.905,0.085,0.03,0.0,0.0,0.0,0.11
0.0,0.995,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.99,0.0,0.0,0.0,0.0,0.0,0.005
0.02,0.97,0.005,0.0,0.0,0.0,0.0,0.01
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.02,0.505,0.42,0.0,0.0,0.0,0.045
0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.9066666666666666,0.08,0.0,0.0,0.01,0.0
0.0,0.0,0.62,0.02,0.0,0.0,0.0,0.385
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07625,0.91,0.015,0.0,0.0,0.0,0.065
0.045,0.005,0.945,0.0,0.0,0.0,0.0,0.02
0.91,0.015,0.055,0.0,0.0,0.0,0.0,0.01
0.19,0.0,0.88,0.0,0.0,0.0,0.0,0.095
0.0,0.005,0.9,0.05,0.0,0.0,0.0,0.0
0.005,0.0,0.985,0.015,0.0,0.0,0.0,0.0
0.75,0.015,0.2375,0.0,0.0,0.0,0.0,0.34
0.0,0.0,0.9925,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.9,0.075,0.0,0.0,0.0,0.0
0.01,0.0,0.625,0.165,0.0,0.0,0.015,0.08
0.03,0.25,0.805,0.0,0.0,0.0,0.0,0.015
0.02,0.0,0.31,0.485,0.0,0.0,0.0,0.59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.035,0.52,0.0,0.0,0.0,0.375
0.0,0.16,0.025,0.715,0.0,0.0,0.015,0.29
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.015,0.005,0.04,0.0,0.0,0.0,0.98
0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.985
0.03,0.0,0.145,0.005,0.0,0.0,0.0,0.87
0.005,0.0,0.05,0.135,0.0,0.0,0.0,0.94
0.0,0.0,0.005,0.015,0.0,0.0,0.0,1.0
0.0,0.005,0.095,0.065,0.0,0.0,0.0,0.945
