Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.015,0.11,0.675,0.0,0.0,0.0,0.0,0.0
0.225,0.0,0.835,0.02,0.0,0.045,0.0,0.055
0.395,0.125,0.49,0.085,0.03,0.0,0.005,0.175
0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.005,0.015,0.945,0.0,0.0,0.0,0.0,0.015
0.01,0.0,0.915,0.0,0.0,0.0,0.0,0.095
0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.045
0.005,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.005,0.005,0.41,0.985,0.0,0.0,0.0,0.04
0.0,0.0,0.915,0.96,0.0,0.0,0.0,0.0
0.01,0.0,0.065,0.965,0.0,0.0,0.0,0.06
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.995,0.0,0.945,0.0,0.0
0.01,0.99,0.0,0.015,0.0,0.0,0.0,0.0
0.0,0.005,0.04,0.96,0.0,0.0,0.0,0.02
0.0,0.0,0.07875,0.85,0.38254761904761897,0.0,0.0,0.005
0.055,0.0,0.09,0.235,0.675,0.0,0.0,0.0
0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.97
0.005,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.01,0.0,0.0,0.225,0.0,0.0,0.0,0.85
0.025,0.0,0.105,0.0,0.0,0.0,0.0,0.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22333333333333336,0.03,0.025,0.025,0.0,0.0,0.0,0.785
0.135,0.0,0.085,0.0,0.0,0.0,0.0,0.895
0.09,0.0,0.32,0.16,0.0,0.0,0.0,0.775
0.0,0.01,0.02,0.0,0.0,0.0,0.015,0.985
0.015,0.025,0.005,0.035,0.07,0.02,0.0,0.95
0.45,0.08,0.6,0.06,0.0,0.0,0.0,0.04
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.955,0.0,0.105,0.005,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
0.83,0.0,0.19,0.005,0.0,0.0,0.0,0.035
0.995,0.0,0.025,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.07,0.2516666666666667,0.01,0.0,0.0,0.0,0.03
1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
0.88,0.0,0.08,0.0,0.0,0.0,0.0,0.055
1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.035,0.0,0.0,0.0,0.0,0.0
0.965,0.0,0.045,0.0,0.0,0.0,0.0,0.0
0.725,0.0,0.435,0.01,0.0,0.0,0.0,0.0
0.995,0.0,0.02,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.855,0.005,0.16,0.0,0.0,0.0,0.0,0.085
0.995,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.045,0.875,0.07,0.0,0.005,0.0,0.0,0.035
0.2,0.065,0.853,0.01,0.0,0.0,0.005,0.015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0175,0.845,0.105,0.015,0.0,0.0,0.0,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.6409999999999999,0.02,0.01,0.0,0.0,0.0,0.255
0.105,0.1,0.77,0.005,0.0,0.0,0.035,0.0
0.015,0.0,0.98,0.005,0.0,0.0,0.0,0.0
0.03,0.095,0.775,0.02,0.0,0.06,0.005,0.035
0.03,0.0,0.78,0.115,0.0,0.0,0.0,0.055
0.0,0.0,0.995,0.0,0.0,0.0,0.005,0.0
0.035,0.0,0.97,0.005,0.0,0.0,0.0,0.0
0.005,0.0,0.64,0.175,0.0,0.0,0.005,0.005
0.66,0.245,0.15,0.005,0.0,0.0,0.0,0.025
0.005,0.0,0.9,0.025,0.0,0.0,0.0,0.0
0.015,0.0,1.0,0.0,0.0,0.0,0.0,0.01
0.045,0.0,0.87,0.08,0.0,0.0,0.0,0.015
0.0,0.0,0.845,0.0,0.095,0.0,0.345,0.005
0.12,0.0,0.915,0.0,0.0,0.0,0.0,0.0
0.015,0.0,1.0,0.005,0.0,0.0,0.0,0.0
0.0,0.0,0.98,0.025,0.0,0.0,0.0,0.005
0.06,0.0,0.725,0.055,0.0,0.1,0.0,0.055
0.07,0.0,0.245,0.825,0.0,0.0,0.0,0.015
0.01,0.01,0.0,0.99,0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.945,0.2598690476190477,0.0,0.0,0.04
0.0,0.01,0.03,0.77,0.0,0.0,0.0,0.1
0.075,0.455,0.005,0.67,0.0,0.0,0.0,0.07
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.035,0.015,0.38,0.295,0.0,0.0,0.0,0.695
0.01,0.0,0.22,0.035,0.0,0.0,0.0,0.895
0.01,0.02,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03,0.075,0.075,0.075,0.0,0.0,0.0,0.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.025,0.04,0.035,0.22,0.0,0.0,0.0,0.86
