Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005416666666666666,0.0,0.01,0.0,0.0,0.0,0.0,0.985
0.035,0.0,0.01,0.12,0.0,0.0,0.0,0.985
0.13375,0.0,0.595,0.0,0.0,0.0,0.0,0.365
0.005,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.18375,0.01,0.225,0.035,0.01,0.0,0.0,0.725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03,0.0,0.135,0.075,0.0,0.0,0.0,0.86
0.005,0.0,0.005,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.01,0.41,0.02,0.01,0.045,0.0,0.01
0.985,0.0,0.02,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.035,0.04,0.0,0.0,0.0,0.01,0.04
0.945,0.01,0.04,0.005,0.0,0.0,0.0,0.005
0.99,0.0,0.005,0.0,0.0,0.0,0.0,0.01
0.94,0.0,0.77,0.0,0.0,0.005,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.905,0.0,0.205,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9320833333333334,0.0,0.08,0.0,0.0,0.0,0.0,0.01
0.995,0.0,0.035,0.0,0.0,0.0,0.0,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.905,0.01,0.045,0.0,0.0,0.0,0.0,0.06
0.005,0.0,0.955,0.005,0.0,0.0,0.0,0.035
0.995,0.01,0.02,0.0,0.0,0.0,0.0,0.0
0.035,0.96,0.0,0.0,0.0,0.0,0.0,0.005
0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.12
0.035,0.16,0.21,0.31,0.1,0.0,0.0,0.375
0.02,0.105,0.075,0.0,0.0,0.0,0.025,0.955
0.135,0.775,0.0,0.235,0.0,0.0,0.0,0.01
0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.005
0.04,0.0,0.96,0.01,0.0,0.0,0.0,0.005
0.0,0.0,0.935,0.0,0.0,0.0,0.265,0.0
0.03,0.0,0.965,0.01,0.045,0.0,0.005,0.0
0.01,0.0,0.95,0.035,0.0,0.0,0.0,0.0
0.155,0.01,0.81,0.005,0.0,0.0,0.0,0.055
0.005,0.0,1.0,0.0,0.0,0.0,0.0,0.005
0.15,0.0,0.855,0.0,0.0,0.0,0.0,0.015
0.025,0.005,0.8483333333333333,0.055,0.0,0.0,0.0,0.03
0.155,0.010833333333333332,0.99,0.0,0.0,0.0,0.0,0.005
0.0,0.005,0.965,0.015,0.0,0.0,0.0,0.005
0.0,0.015,0.99,0.005,0.0,0.0,0.02,0.0
0.005,0.0,0.03,0.95,0.0,0.0,0.0,0.035
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.025,0.0,0.955,0.005,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.005,0.02,0.04,0.92,0.0,0.0,0.0,0.005
0.03,0.03,0.08,0.87,0.075,0.0,0.0,0.075
0.08,0.0,0.325,0.525,0.005,0.0,0.0,0.285
0.005,0.02,0.04,0.92,0.0,0.0,0.0,0.005
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.005,0.1,0.275,0.0,0.0,0.0,0.85
0.02,0.03,0.065,0.35,0.0,0.0,0.0,0.755
0.005,0.02,0.02,0.0,0.0,0.0,0.0,0.965
0.005,0.035,0.04,0.335,0.0,0.0,0.0,0.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
